person,personLabel,personImage,personGender,child,childLabel,childImage,childGender
Q354783,Amiri Baraka,http://commons.wikimedia.org/wiki/Special:FilePath/Amiri%20Baraka%202013.jpg,male,Q7294641,Ras Baraka,http://commons.wikimedia.org/wiki/Special:FilePath/Ras%20J.%20Baraka.jpg,male
Q43367,Ngawang Kunga,http://commons.wikimedia.org/wiki/Special:FilePath/Sakya%20Trizin%2041.jpg,male,Q7295841,Ratna Vajra Rinpoche,http://commons.wikimedia.org/wiki/Special:FilePath/Ratna%20Vajra%20Rinpoche%2042nd%20Sakya%20Trizin.jpg,male
Q804792,Baldev Raj Chopra,http://commons.wikimedia.org/wiki/Special:FilePath/B.R.Chopra.jpg,male,Q7296615,Ravi Chopra,http://commons.wikimedia.org/wiki/Special:FilePath/Ravi%20Chopra.jpg,male
Q1768,Ella Fitzgerald,http://commons.wikimedia.org/wiki/Special:FilePath/Ella%20Fitzgerald%201962.JPG,female,Q7297244,"Ray Brown, Jr.",http://commons.wikimedia.org/wiki/Special:FilePath/Ray%20Brown%20Jr%20Friends%20and%20Family%20Album.jpg,male
Q354542,Ray Brown,http://commons.wikimedia.org/wiki/Special:FilePath/Ray%20Brown%20%28cropped%29.jpg,male,Q7297244,"Ray Brown, Jr.",http://commons.wikimedia.org/wiki/Special:FilePath/Ray%20Brown%20Jr%20Friends%20and%20Family%20Album.jpg,male
Q335797,"Julian Asquith, 2nd Earl of Oxford and Asquith",http://commons.wikimedia.org/wiki/Special:FilePath/Asquith2.png,male,Q7298569,"Raymond Asquith, 3rd Earl of Oxford and Asquith",http://commons.wikimedia.org/wiki/Special:FilePath/Oxford%20%26%20Asquith%20Achievement.png,male
Q1012622,Kwong Siu-hing,http://commons.wikimedia.org/wiki/Special:FilePath/Kwong%20Siu%20Hing%20%26%20Thomas%20Kwok.jpg,female,Q7298936,Raymond Kwok,http://commons.wikimedia.org/wiki/Special:FilePath/Raymond%20Kwok%20Ping-Luen.JPG,male
Q2903125,Bill Blaikie,http://commons.wikimedia.org/wiki/Special:FilePath/Bill%20Blaikie.JPG,male,Q7301668,Rebecca Blaikie,http://commons.wikimedia.org/wiki/Special:FilePath/Rebecca%20Blaikie.JPG,female
Q4899400,Beverley Callard,http://commons.wikimedia.org/wiki/Special:FilePath/Beverley%20Callard.jpg,female,Q7301687,Rebecca Callard,http://commons.wikimedia.org/wiki/Special:FilePath/Rebecca-web.jpg,female
Q4395105,Cokie Roberts,http://commons.wikimedia.org/wiki/Special:FilePath/Cokie%20roberts%202944.JPG,female,Q7301888,Rebecca Roberts,http://commons.wikimedia.org/wiki/Special:FilePath/Rebecca%20Roberts%20at%20NHGRI.jpg,female
Q7615343,Steven V. Roberts,http://commons.wikimedia.org/wiki/Special:FilePath/Steven%20V.%20Roberts%202010.jpg,male,Q7301888,Rebecca Roberts,http://commons.wikimedia.org/wiki/Special:FilePath/Rebecca%20Roberts%20at%20NHGRI.jpg,female
Q556137,Bandar bin Sultan,http://commons.wikimedia.org/wiki/Special:FilePath/Bandar%20bin%20Sultan.jpg,male,Q7306919,Reema Bint Bandar Al Saud,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Reema%20at%20CNN.jpg,female
Q721948,Nolan Ryan,http://commons.wikimedia.org/wiki/Special:FilePath/Nolan%20Ryan%20in%20Atlanta%20close-up.jpg,male,Q7309985,Reid Ryan,http://commons.wikimedia.org/wiki/Special:FilePath/Reid%20Ryan%20%2844118259652%29%20%28cropped%29.jpg,male
Q1636757,Ethel Rosenberg,http://commons.wikimedia.org/wiki/Special:FilePath/Ethel%20Rosenberg%20mugshot.png,female,Q7347608,Robert Meeropol,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Meeropol%2001A.jpg,male
Q2739096,Julius Rosenberg,http://commons.wikimedia.org/wiki/Special:FilePath/Julius%20Rosenberg%20Arrest%20Photograph%20-%20NARA%20-%20596910.jpg,male,Q7347608,Robert Meeropol,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Meeropol%2001A.jpg,male
Q978918,Robert Mosbacher,http://commons.wikimedia.org/wiki/Special:FilePath/RobertAdamMosbacher.jpg,male,Q7347843,"Robert Mosbacher, Jr.",http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Mosbacher%20Jr.%20%28cropped%29.jpg,male
Q8200129,Anna Murià,http://commons.wikimedia.org/wiki/Special:FilePath/Anna%20i%20Jo.jpg,female,Q7357846,Roger Bartra,http://commons.wikimedia.org/wiki/Special:FilePath/RogerBartra.jpg,male
Q27507,Frank Malina,http://commons.wikimedia.org/wiki/Special:FilePath/Frank%20Malina.jpg,male,Q7358574,Roger Malina,http://commons.wikimedia.org/wiki/Special:FilePath/MMG%20-%20Roger%20Malina.jpg,male
Q50376630,Max Garnier,http://commons.wikimedia.org/wiki/Special:FilePath/Max%20Garnier.jpg,male,Q7361528,Romain Garnier,http://commons.wikimedia.org/wiki/Special:FilePath/Romain%20Garnier1.jpg,male
Q7509186,Sidney Kramer,http://commons.wikimedia.org/wiki/Special:FilePath/Sidney%20Kramer%20%2826810373372%29.jpg,male,Q7364585,Rona E. Kramer,http://commons.wikimedia.org/wiki/Special:FilePath/Rona%20E.%20Kramer%20.jpg,female
Q2399446,Chavit Singson,http://commons.wikimedia.org/wiki/Special:FilePath/Chavit%20Singson%20Miss%20Universe%202016.jpg,male,Q7365285,Ronald Singson,http://commons.wikimedia.org/wiki/Special:FilePath/Rep.%20Ronald%20Singson%20%2819th%20Congress%29.jpg,male
Q25089,Woody Allen,http://commons.wikimedia.org/wiki/Special:FilePath/Woody%20Allen%20Cannes%202011.jpg,male,Q7365461,Ronan Farrow,http://commons.wikimedia.org/wiki/Special:FilePath/Pulitzer2018-ronan-farrow-20180530-wp.jpg,male
Q202725,Mia Farrow,http://commons.wikimedia.org/wiki/Special:FilePath/Pulitzer2018-mia-farrow-20180530-wp.jpg,female,Q7365461,Ronan Farrow,http://commons.wikimedia.org/wiki/Special:FilePath/Pulitzer2018-ronan-farrow-20180530-wp.jpg,male
Q655122,Bobby Troup,http://commons.wikimedia.org/wiki/Special:FilePath/Bobby%20Troup%20%281973%29.jpg,male,Q7365756,Ronne Troup,http://commons.wikimedia.org/wiki/Special:FilePath/Christina%20Hart%20from%20The%20Daughters%20of%20Joshua%20Cabe%20Return%20publicity%20photo%201975%20%28cropped%29.jpg,female
Q283659,Barbara Ehrenreich,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Ehrenreich%202%20by%20David%20Shankbone.jpg,female,Q7367022,Rosa Brooks,http://commons.wikimedia.org/wiki/Special:FilePath/Brooks%20Rosa%20OSD.jpg,female
Q41129,Germán Valdés,http://commons.wikimedia.org/wiki/Special:FilePath/Germ%C3%A1n%20Vald%C3%A9s%2C%20Tin%20Tan%20en%20El%20sult%C3%A1n%20Descalzo%20%281956%29%20%28cropped%29.jpg,male,Q7367287,Rosalía Valdés,http://commons.wikimedia.org/wiki/Special:FilePath/ROSAL%C3%8DA%20VALD%C3%89S.jpg,female
Q312720,Robert Penn Warren,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Penn%20Warren.jpg,male,Q7367344,Rosanna Warren,http://commons.wikimedia.org/wiki/Special:FilePath/Koestenbaum%2C%20Jenkins%2C%20Warren%2C%20Hamiton%20%28cropped%29.jpg,female
Q969666,Len Hutton,http://commons.wikimedia.org/wiki/Special:FilePath/Hutton%201947.jpg,male,Q7326634,Richard Hutton,http://commons.wikimedia.org/wiki/Special:FilePath/1%2008%20Richard%20Hutton.jpg,male
Q686052,Rick Pitino,http://commons.wikimedia.org/wiki/Special:FilePath/Rick%20Pitino%20addressing%20the%20crowd.jpg,male,Q7328447,Richard Pitino,http://commons.wikimedia.org/wiki/Special:FilePath/20140102%20Richard%20Pitino.JPG,male
Q686052,Rick Pitino,http://commons.wikimedia.org/wiki/Special:FilePath/Rick%20Pitino%2C%202013%20Final%20Four.jpg,male,Q7328447,Richard Pitino,http://commons.wikimedia.org/wiki/Special:FilePath/20140102%20Richard%20Pitino.JPG,male
Q171454,Oral Roberts,http://commons.wikimedia.org/wiki/Special:FilePath/Young%20Brown%2C%20Jack%20Moore%2C%20William%20Branham%2C%20Oral%20Roberts%2C%20Gordon%20Lindsay%20Kansas%20City%201948%20%28cropped%20-%20Oral%20Roberts%29.jpg,male,Q7328692,Richard Roberts,http://commons.wikimedia.org/wiki/Special:FilePath/1%20Richard%20Roberts.jpg,male
Q725940,Sumner Redstone,http://commons.wikimedia.org/wiki/Special:FilePath/Sumner%20Redstone.jpg,male,Q7489624,Shari Redstone,http://commons.wikimedia.org/wiki/Special:FilePath/ShariRedstoneCPJ%20%28cropped%29.jpg,female
Q12197761,Princess Badiya of Hejaz,http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20badia%20bint%20Ali%20of%20Hejaz..PNG,female,Q7489658,Sharif Ali bin al-Hussein,http://commons.wikimedia.org/wiki/Special:FilePath/Sharif%20Ali%20Bin%20Al%20Hussein.jpg,male
Q2594947,David Azrieli,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Azrieli.jpg,male,Q7489980,Sharon Azrieli,http://commons.wikimedia.org/wiki/Special:FilePath/Sharon%20Azrieli.jpg,female
Q1064692,Charles H. Percy,http://commons.wikimedia.org/wiki/Special:FilePath/Charles%20Percy.jpg,male,Q7490177,Sharon Percy Rockefeller,http://commons.wikimedia.org/wiki/Special:FilePath/National%20Medal%20of%20Arts%20and%20National%20Humanities%20Medal%20Presentations%20%2849102403847%29%20%28cropped%29.jpg,female
Q3529190,Chamal Rajapaksa,http://commons.wikimedia.org/wiki/Special:FilePath/Chamal%20Rajapaksa.jpg,male,Q7490546,Shasheendra Rajapaksa,http://commons.wikimedia.org/wiki/Special:FilePath/Leksika%20Peiris%20Rajapaksa.jpg,male
Q7963283,Wally Amos,http://commons.wikimedia.org/wiki/Special:FilePath/Wally%20Amos%202007%20%28cropped%29.jpg,male,Q7491287,Shawn Amos,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Reverend%20Shawn%20Amos%20performing%20at%20Ramblin%27%20Roots.jpg,male
Q23682583,Karl Engemann,http://commons.wikimedia.org/wiki/Special:FilePath/Karl%20Engemann.jpg,male,Q7491392,Shawn Southwick,http://commons.wikimedia.org/wiki/Special:FilePath/Shawn%20King%20%2815333080070%29%20%28cropped%29.jpg,female
Q4738699,Alyque Padamsee,http://commons.wikimedia.org/wiki/Special:FilePath/Alyque%20Padamsee%20at%20Samriddhi.jpg,male,Q7491730,Shazahn Padamsee,http://commons.wikimedia.org/wiki/Special:FilePath/Shazahn%20Padamsee%20at%20Nokia%20APP%20party%2011.jpg,female
Q7490181,Sharon Prabhakar,http://commons.wikimedia.org/wiki/Special:FilePath/Sharon%20Prabhakar1%20%28cropped%29.jpg,female,Q7491730,Shazahn Padamsee,http://commons.wikimedia.org/wiki/Special:FilePath/Shazahn%20Padamsee%20at%20Nokia%20APP%20party%2011.jpg,female
Q191375,Sheikh Mujibur Rahman,http://commons.wikimedia.org/wiki/Special:FilePath/Sheikh%20Mujibur%20Rahman%20in%201950.jpg,male,Q7492933,Sheikh Jamal,http://commons.wikimedia.org/wiki/Special:FilePath/Sheikh%20Jamal%20and%20Kader%20Siddique.jpg,male
Q18988084,Sheikh Fazilatunnesa Mujib,http://commons.wikimedia.org/wiki/Special:FilePath/Sheikh%20Mujib%20and%20Begum%20Mujib%20circa%201955%20%28cropped%29.jpg,female,Q7492933,Sheikh Jamal,http://commons.wikimedia.org/wiki/Special:FilePath/Sheikh%20Jamal%20and%20Kader%20Siddique.jpg,male
Q191375,Sheikh Mujibur Rahman,http://commons.wikimedia.org/wiki/Special:FilePath/Sheikh%20Mujibur%20Rahman%20in%201950.jpg,male,Q7492936,Sheikh Kamal,http://commons.wikimedia.org/wiki/Special:FilePath/Sheikh-Kamal-222-1167x660.jpg,male
Q18988084,Sheikh Fazilatunnesa Mujib,http://commons.wikimedia.org/wiki/Special:FilePath/Sheikh%20Mujib%20and%20Begum%20Mujib%20circa%201955%20%28cropped%29.jpg,female,Q7492936,Sheikh Kamal,http://commons.wikimedia.org/wiki/Special:FilePath/Sheikh-Kamal-222-1167x660.jpg,male
Q12403968,Eliezer Rafaeli,http://commons.wikimedia.org/wiki/Special:FilePath/Eliezer%20Rafaeli.jpg,male,Q7493196,Sheizaf Rafaeli,http://commons.wikimedia.org/wiki/Special:FilePath/Sheizaf%20Rafaeli.jpg,male
Q4800995,Artie Schroeck,http://commons.wikimedia.org/wiki/Special:FilePath/Artie%20Schroeck%202010.jpg,male,Q7494061,Shem von Schroeck,http://commons.wikimedia.org/wiki/Special:FilePath/ShemSchroeck2007.JPG,male
Q18681523,Maureen Guinness,http://commons.wikimedia.org/wiki/Special:FilePath/Maureen%20Constance%20Hamilton-Temple-Blackwood%20%28n%C3%A9e%20Guinness%29%2C%20Marchioness%20of%20Dufferin%20and%20Ava.jpg,female,Q7494889,"Sheridan Hamilton-Temple-Blackwood, 5th Marquess of Dufferin and Ava",http://commons.wikimedia.org/wiki/Special:FilePath/5th%20Marquess%20of%20Dufferin%20%26%20Ava.jpg,male
Q4838347,Baby John,http://commons.wikimedia.org/wiki/Special:FilePath/Babyjohn2.jpg,male,Q7496081,Shibu Baby John,http://commons.wikimedia.org/wiki/Special:FilePath/Shibu-Baby-John.jpg,male
Q11446167,Seisuke Okuno,http://commons.wikimedia.org/wiki/Special:FilePath/Seisuke%20Okuno%201972.jpg,male,Q7497769,Shinsuke Okuno,http://commons.wikimedia.org/wiki/Special:FilePath/98%20okuno%20shinsuke.jpg,male
Q367770,Fred Phelps,http://commons.wikimedia.org/wiki/Special:FilePath/Fred%20Phelps%2010-29-2002.jpg,male,Q7498823,Shirley Phelps-Roper,http://commons.wikimedia.org/wiki/Special:FilePath/Westboro%20shirley%20phelps.jpg,female
Q984634,Dr. Rajkumar,http://commons.wikimedia.org/wiki/Special:FilePath/Rajkumar%202009%20stamp%20of%20India%20%28cropped%29.jpg,male,Q7499430,Shiva Rajkumar,http://commons.wikimedia.org/wiki/Special:FilePath/Shivarajkumar.jpg,male
Q24261514,Mordekhai ben Gedaly,http://commons.wikimedia.org/wiki/Special:FilePath/Rebbe%20from%20Zhvil.jpg,male,Q7499581,Shlomo Goldman,http://commons.wikimedia.org/wiki/Special:FilePath/Zvill.jpg,male
Q173118,Vijay Mallya,http://commons.wikimedia.org/wiki/Special:FilePath/Vijaymallya.jpg,male,Q7508107,Sid Mallya,http://commons.wikimedia.org/wiki/Special:FilePath/Siddharth%20Mallya.jpg,male
Q2900655,Bharathan,http://commons.wikimedia.org/wiki/Special:FilePath/Bharathan%20%28cropped%29.jpg,male,Q7508576,Sidharth Bharathan,http://commons.wikimedia.org/wiki/Special:FilePath/Sidharth%20Bharathan%202017.jpg,male
Q380711,Toumani Diabaté,http://commons.wikimedia.org/wiki/Special:FilePath/Toumani%20Diabat%C3%A9.jpg,male,Q7508836,"Sidiki Diabaté , Balla Diabaté, Ah",http://commons.wikimedia.org/wiki/Special:FilePath/Sidiki%20Diabate%20%2816262102563%29.jpg,male
Q158136,Kirron Kher,http://commons.wikimedia.org/wiki/Special:FilePath/Kirron%20Kher%20Saas%20Bahu%20aur%20Sensex%20launch.jpg,female,Q7513553,Sikandar Kher,http://commons.wikimedia.org/wiki/Special:FilePath/Sikander%20Kher%20promoting%20Tere%20Bin%20Laden%202%20%28cropped%29.jpg,male
Q6027175,Indu Jain,http://commons.wikimedia.org/wiki/Special:FilePath/Indu-jain.jpg,female,Q7409508,Samir Jain,http://commons.wikimedia.org/wiki/Special:FilePath/Jury%20Meet%20VC%20-3.jpg,male
Q271256,Ronee Blakley,http://commons.wikimedia.org/wiki/Special:FilePath/Ronee%20Blakely%201976.JPG,female,Q7422111,Sarah Blakley-Cartwright,http://commons.wikimedia.org/wiki/Special:FilePath/Sarah%20Blakley%20Cartwright%202011.jpg,female
Q7188631,Phyllis Thede,http://commons.wikimedia.org/wiki/Special:FilePath/Phyllis%20Thede%20-%20Official%20Portrait%20-%2084th%20GA.jpg,female,Q7352823,Robin Thede,http://commons.wikimedia.org/wiki/Special:FilePath/Robin%20Thede%20Jan%202023%20%28cropped%29.jpg,female
Q191716,Gene Roddenberry,http://commons.wikimedia.org/wiki/Special:FilePath/Gene%20roddenberry%201976.jpg,male,Q7356345,Rod Roddenberry,http://commons.wikimedia.org/wiki/Special:FilePath/Rod%20Roddenberry%20by%20Gage%20Skidmore.jpg,male
Q191716,Gene Roddenberry,http://commons.wikimedia.org/wiki/Special:FilePath/Gene%20Roddenberry%20crop.jpg,male,Q7356345,Rod Roddenberry,http://commons.wikimedia.org/wiki/Special:FilePath/Rod%20Roddenberry%20by%20Gage%20Skidmore.jpg,male
Q232917,Majel Barrett,http://commons.wikimedia.org/wiki/Special:FilePath/Majel%20Barrett%20in%202006%20cropped.png,female,Q7356345,Rod Roddenberry,http://commons.wikimedia.org/wiki/Special:FilePath/Rod%20Roddenberry%20by%20Gage%20Skidmore.jpg,male
Q6780623,Mary Rockefeller,http://commons.wikimedia.org/wiki/Special:FilePath/Mary%20Rockefeller%20%285279330371%29.jpg,female,Q7356813,Rodman Rockefeller,http://commons.wikimedia.org/wiki/Special:FilePath/Rodman%20Rockefeller%20%28cropped%29.jpg,male
Q6110614,Rodolfo Zapata,http://commons.wikimedia.org/wiki/Special:FilePath/Rodolfo%20Zapata%20%28singer%29.jpg,male,Q7357209,Rodolfo Zapata,http://commons.wikimedia.org/wiki/Special:FilePath/Coach%20Rodolfo%20Zapata.jpg,male
Q2821460,Abe Pollin,http://commons.wikimedia.org/wiki/Special:FilePath/AbePollin.png,male,Q7348954,Robert Pollin,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20pollin%205263480.jpg,male
Q55163,Robert Altman,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Altman%20-%201983.jpg,male,Q7349204,Robert Reed Altman,http://commons.wikimedia.org/wiki/Special:FilePath/Robert%20Reed%20Altman%20and%20Cora.jpg,male
Q8017272,William R. Rivkin,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Rivkin.jpg,male,Q7349499,Robert S. Rivkin,http://commons.wikimedia.org/wiki/Special:FilePath/RobertSRivkin.jpg,male
Q435195,Arthur M. Schlesinger,http://commons.wikimedia.org/wiki/Special:FilePath/Arthur%20M.%20Schlesinger%2C%20Jr.%201961.jpg,male,Q7349618,Robert Schlesinger,http://commons.wikimedia.org/wiki/Special:FilePath/Schlesinger%20headshot.jpg,male
Q4392604,Nadia Reisenberg,http://commons.wikimedia.org/wiki/Special:FilePath/Nadia%20Reisenberg%20%281904%E2%80%931983%29.png,female,Q7349755,Robert Sherman,http://commons.wikimedia.org/wiki/Special:FilePath/RobertSherman.jpg,male
Q684020,Roberto Clemente,http://commons.wikimedia.org/wiki/Special:FilePath/1962%20Baseball%20Guide.p21.jpg,male,Q7351642,"Roberto Clemente, Jr.",http://commons.wikimedia.org/wiki/Special:FilePath/US%20Army%2052385%20POSITIVE%20INFLUENCE.jpg,male
Q684020,Roberto Clemente,http://commons.wikimedia.org/wiki/Special:FilePath/Roberto%20Clemente%20marines%20shot.jpg,male,Q7351642,"Roberto Clemente, Jr.",http://commons.wikimedia.org/wiki/Special:FilePath/US%20Army%2052385%20POSITIVE%20INFLUENCE.jpg,male
Q5648099,Roberto Pettinato,http://commons.wikimedia.org/wiki/Special:FilePath/Roberto%20Pettinato%20Director%20Nacional.png,male,Q7351851,Roberto Pettinato,http://commons.wikimedia.org/wiki/Special:FilePath/Roberto%20pettinato%2022%2012%202005.jpg,male
Q3365171,Floyd Abrams,http://commons.wikimedia.org/wiki/Special:FilePath/Floyd%20Abrams%20by%20Jeff%20Weiner.jpg,male,Q7365780,Ronnie Abrams,http://commons.wikimedia.org/wiki/Special:FilePath/Ronnie%20Abrams.jpg,female
Q1869627,Lonnie Brooks,http://commons.wikimedia.org/wiki/Special:FilePath/Lonnie%20Brooks%201975.jpg,male,Q7365793,Ronnie Baker Brooks,http://commons.wikimedia.org/wiki/Special:FilePath/Ronnie%20Baker%20Brooks.jpg,male
Q3522726,Shiv Nadar,http://commons.wikimedia.org/wiki/Special:FilePath/Shiv%20Nadar%2C%20Founder%2C%20HCL%20and%20Chairman%2C%20HCL%20Technologies%2C%20with%20Sir%20Richard%20Stagg%2C%20British%20High%20Commissioner%20to%20India%2012%20October%202009.jpg,male,Q7368846,Roshni Nadar,http://commons.wikimedia.org/wiki/Special:FilePath/Roshni%20Nadar.jpg,female
Q5273350,Dick Scott,http://commons.wikimedia.org/wiki/Special:FilePath/004%20Dick%20Scott.jpg,male,Q7368920,Rosie Scott,http://commons.wikimedia.org/wiki/Special:FilePath/Rosie-Scott-park2.jpg,female
Q313697,Ross Perot,http://commons.wikimedia.org/wiki/Special:FilePath/Ross%20Perot.jpg,male,Q7369574,"Ross Perot, Jr.",http://commons.wikimedia.org/wiki/Special:FilePath/Ross%20Perot%20Jr.%202018.jpg,male
Q313697,Ross Perot,http://commons.wikimedia.org/wiki/Special:FilePath/RossPerotColor.jpg,male,Q7369574,"Ross Perot, Jr.",http://commons.wikimedia.org/wiki/Special:FilePath/Ross%20Perot%20Jr.%202018.jpg,male
Q182655,Rod Stewart,http://commons.wikimedia.org/wiki/Special:FilePath/Rod%20Stewart%20at%20Xcel%20Center%20DSC%200456%20%2814905955393%29.jpg,male,Q7376392,Ruby Stewart,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Sisterhood%20Band%2002%2011%202019%20-8%20%2846476274794%29.jpg,female
Q272913,Kitty Wells,http://commons.wikimedia.org/wiki/Special:FilePath/Kitty%20Wells.jpg,female,Q7376409,Ruby Wright,http://commons.wikimedia.org/wiki/Special:FilePath/Ruby%20Wright.JPG,female
Q2128071,Johnnie Wright,http://commons.wikimedia.org/wiki/Special:FilePath/Johnnie%20Wright%201964.jpg,male,Q7376409,Ruby Wright,http://commons.wikimedia.org/wiki/Special:FilePath/Ruby%20Wright.JPG,female
Q7376473,"Rubén Díaz, Sr.",http://commons.wikimedia.org/wiki/Special:FilePath/Rub%C3%A9n%20D%C3%ADaz%2C%20Sr.%202014.jpg,male,Q7376472,"Rubén Díaz, Jr.",http://commons.wikimedia.org/wiki/Special:FilePath/Rub%C3%A9n%20D%C3%ADaz%2C%20Jr.%2C%202012.jpg,male
Q315944,Philibert Tsiranana,http://commons.wikimedia.org/wiki/Special:FilePath/Philibert%20Tsiranana%201962.jpg,male,Q7377924,Ruffine Tsiranana,http://commons.wikimedia.org/wiki/Special:FilePath/2014%20David-Andr%C3%A9%2CRuffine%20Tsiranana%2COmer%20Beiziky%20%28cropped%29%20-%20Ruffine%20Tsiranana.jpg,female
Q44226364,Justine Tsiranana,http://commons.wikimedia.org/wiki/Special:FilePath/Justine%20Tsiranana.jpg,female,Q7377924,Ruffine Tsiranana,http://commons.wikimedia.org/wiki/Special:FilePath/2014%20David-Andr%C3%A9%2CRuffine%20Tsiranana%2COmer%20Beiziky%20%28cropped%29%20-%20Ruffine%20Tsiranana.jpg,female
Q1292044,Michael Savage,http://commons.wikimedia.org/wiki/Special:FilePath/Michael%20Savage%20at%20the%20White%20House%20in%202018.jpg,male,Q7381863,Russell Weiner,http://commons.wikimedia.org/wiki/Special:FilePath/Russell%20Weiner%20%28cropped%29.jpg,male
Q379171,Shashi Kapoor,http://commons.wikimedia.org/wiki/Special:FilePath/ShashiKapoor01.jpg,male,Q7418393,Sanjana Kapoor,http://commons.wikimedia.org/wiki/Special:FilePath/SanjnaKapoor.jpg,female
Q7273895,R. P. Goenka,http://commons.wikimedia.org/wiki/Special:FilePath/Shri%20R.P.%20Goenka%20and%20Shri%20Sanjiv%20Goenka%20of%20RPG%20Enterprises%20presenting%20a%20cheque%20of%20Rs.%201%20crore%20to%20the%20Prime%20Minister%2C%20Dr.%20Manmohan%20Singh%2C%20towards%20the%20Prime%20Minister%27s%20National%20Relief%20Fund%20in%20New%20Delhi%20on%20January%2017%2C%202005.jpg,male,Q7418566,Sanjiv Goenka,http://commons.wikimedia.org/wiki/Special:FilePath/Sanjiv%20Goenka%20in%20WEF%2C%202009.jpg,male
Q19943867,Q19943867,http://commons.wikimedia.org/wiki/Special:FilePath/Musannif%20Ryacudu%2C%20Tandjungpura%20Berjuang%20%281970%29.jpg,male,Q7419814,Ryamizard Ryacudu,http://commons.wikimedia.org/wiki/Special:FilePath/Ryamizard%20Ryacudu%202015.jpg,male
